date_time,town,title,price,beds,sqft,url
2022-07-11 18:50, (northern virginia),"Beautifully Landscaped Grounds, On-Site Laundry, Separate Dining Room",1715,1,680.0,https://washingtondc.craigslist.org/nva/apa/d/leesburg-beautifully-landscaped-grounds/7506759990.html
2022-07-11 18:49, (FOGGY BOTTOM),**2 WEEKS FREE**  GWU TWO BEDROOM (1BD+DEN) w/ LG BALCONY,3100,2,835.0,https://washingtondc.craigslist.org/doc/apa/d/washington-weeks-free-gwu-two-bedroom/7507630243.html
2022-07-11 18:49, (Logan Circle),The right place for you! Beautiful 1 bed / 1 bath - prime location!,2208,1,644.0,https://washingtondc.craigslist.org/doc/apa/d/washington-the-right-place-for-you/7507625711.html
2022-07-11 18:48, (Washington),"Contact us Today, Concierge Services, Rooftop Deck with Pool",3190,2,1121.0,https://washingtondc.craigslist.org/doc/apa/d/washington-contact-us-today-concierge/7507620429.html
2022-07-11 18:47, (LOGAN CIRCLE),BEAUTIFUL STUDIO IN WALKABLE NEIGHBORHOOD COMING SOON!,1750,,393.0,https://washingtondc.craigslist.org/doc/apa/d/washington-beautiful-studio-in-walkable/7502188774.html
2022-07-11 18:46, (North Bethesda),Condo for Rent,1800,2,911.0,https://washingtondc.craigslist.org/mld/apa/d/rockville-condo-for-rent/7507629169.html
2022-07-11 18:46," (4201 Mass Ave. NW Washington, DC)",Move in specials,3069,2,1000.0,https://washingtondc.craigslist.org/doc/apa/d/washington-move-in-specials/7507628915.html
2022-07-11 18:44," (4201 Mass Ave. NW Washington, DC)",September Free!,1452,,400.0,https://washingtondc.craigslist.org/doc/apa/d/washington-september-free/7507628150.html
2022-07-11 18:44, (Logan Circle),You've picked a great space! We're near public transport,2208,1,644.0,https://washingtondc.craigslist.org/doc/apa/d/washington-youve-picked-great-space/7507623669.html
2022-07-11 18:43," (Falls Church, VA)",Welcome to your new home!,2245,2,1153.0,https://washingtondc.craigslist.org/nva/apa/d/falls-church-welcome-to-your-new-home/7506869220.html
2022-07-11 18:42, (14Th Street Corridor NW),September Junior 1 Bedroom w/ All Utilities & Amazing Views!,2325,1,,https://washingtondc.craigslist.org/doc/apa/d/washington-september-junior-bedroom-all/7507627285.html
2022-07-11 18:41, (northern virginia),"Dog Park, Ceramic Tile Baths, Separate Dining Room",1908,2,850.0,https://washingtondc.craigslist.org/nva/apa/d/leesburg-dog-park-ceramic-tile-baths/7507627140.html
2022-07-11 18:39," (4201 Mass Ave. NW Washington, DC)",August rent free.,1705,,350.0,https://washingtondc.craigslist.org/doc/apa/d/washington-august-rent-free/7507626314.html
2022-07-11 18:38, (WHARF/WATERFRONT),WHARF SPECTAC RIVER/MONUMENT VIEWS! 1BR @TIBER! UTILS/CABLE/WIFI INC!,2795,1,840.0,https://washingtondc.craigslist.org/doc/apa/d/washington-wharf-spectac-river-monument/7504914141.html
2022-07-11 18:38, (WHARF\WATERFRONT),TOP FLOOR LARGE 2/2! RIVER VIEWS ON WHARF! ALL UTILS\CABLE\WIFI INCL!,3895,2,1220.0,https://washingtondc.craigslist.org/doc/apa/d/top-floor-large-2-river-views-on-wharf/7499185591.html
2022-07-11 18:37, (northern virginia),"Modern Lighting and Flooring, Oversized Windows, Large Bark Park",1915,1,763.0,https://washingtondc.craigslist.org/nva/apa/d/woodbridge-modern-lighting-and-flooring/7500142136.html
2022-07-11 18:36, (district of columbia),No Place Like CITYSIDE!,1523,1,540.0,https://washingtondc.craigslist.org/doc/apa/d/alexandria-no-place-like-cityside/7504098027.html
2022-07-11 18:33, (Prince George's County),Are you currently renting? Want to buy in the future?,2500,3,,https://washingtondc.craigslist.org/mld/apa/d/upper-marlboro-are-you-currently/7507589945.html
2022-07-11 18:32, (Washington),Townhouse for Rent; 4-5 People; 33rd & M,6850,4,,https://washingtondc.craigslist.org/doc/apa/d/washington-townhouse-for-rent-5-people/7505371976.html
2022-07-11 18:31, (Silver Spring),"Washer and Dryer, Visit Your New Home, Remarkable Amenities",1870,2,1007.0,https://washingtondc.craigslist.org/mld/apa/d/washer-and-dryer-visit-your-new-home/7507623076.html
2022-07-11 18:31, (Alexandria),"Schedule a Tour, Hardwood Floors Available, Tennis Courts",2110,2,990.0,https://washingtondc.craigslist.org/nva/apa/d/alexandria-schedule-tour-hardwood/7507622987.html
2022-07-11 18:30, (district of columbia),"Brand New Apartments, State-of-the-Art Fitness Center",3520,2,1159.0,https://washingtondc.craigslist.org/doc/apa/d/washington-brand-new-apartments-state/7507622837.html
2022-07-11 18:30, (Silver Spring),"Designer Lighting, Leasing Now, Come Look and Lease",1940,2,977.0,https://washingtondc.craigslist.org/mld/apa/d/designer-lighting-leasing-now-come-look/7507622807.html
2022-07-11 18:30, (northern virginia),"Find Your Freedom, Without Leaving Home.",1891,1,832.0,https://washingtondc.craigslist.org/nva/apa/d/herndon-find-your-freedom-without/7506798363.html
2022-07-11 18:29, (Alexandria),"Modern Appliances, Walk In Closets, Laundry Facility",1725,,700.0,https://washingtondc.craigslist.org/nva/apa/d/modern-appliances-walk-in-closets/7507622352.html
2022-07-11 18:29, (kensington),"master room, big rooms - walking distance to Metro station  Wheaton",780,1,180.0,https://washingtondc.craigslist.org/mld/apa/d/kensington-master-room-big-rooms/7507622142.html
2022-07-11 18:28, (maryland),"The Only Utility You Pay Is Electricity, Parking Include and Gas Stove",2025,2,879.0,https://washingtondc.craigslist.org/mld/apa/d/chevy-chase-the-only-utility-you-pay-is/7500564760.html
2022-07-11 18:28," (100 Michigan Avenue, NE, Washington, DC)","Spacious Floorplans, Washer & Dryer in Every Apartment, Ceiling Fan",2495,2,1000.0,https://washingtondc.craigslist.org/doc/apa/d/washington-spacious-floorplans-washer/7505063713.html
2022-07-11 18:28, (maryland),"Pet Friendly, Close to Airport, Laundry Facilities",1455,1,,https://washingtondc.craigslist.org/mld/apa/d/laurel-pet-friendly-close-to-airport/7503473187.html
2022-07-11 18:25, (silver spring),"$660 / 1br - 100ft2 - walking distance to Metro station, Wheaton",660,1,140.0,https://washingtondc.craigslist.org/mld/apa/d/silver-spring-660-1br-100ft2-walking/7507620786.html
2022-07-11 18:25, (northern virginia),Because you deserve best don't miss this great value! Come in today,1808,1,835.0,https://washingtondc.craigslist.org/nva/apa/d/alexandria-because-you-deserve-best/7506863155.html
2022-07-11 18:25, (northern virginia),"Close to Freeway, Laundry Care in Each Building, Heat Included",1682,1,750.0,https://washingtondc.craigslist.org/nva/apa/d/annandale-close-to-freeway-laundry-care/7499396827.html
2022-07-11 18:24, (Adelphi),$740 / 1br - 120ft2 - great location close to University of Maryland,740,1,140.0,https://washingtondc.craigslist.org/mld/apa/d/hyattsville-740-1br-120ft2-great/7507620362.html
2022-07-11 18:24, (beltsville),$630 / 1br - 110ft2 - great location close to University of Maryland,630,1,110.0,https://washingtondc.craigslist.org/mld/apa/d/beltsville-630-1br-110ft2-great/7507620225.html
2022-07-11 18:24, (northern virginia),"2bedroom, Renter Rewards Program, Private Patio, Washer/Dryer.",2750,2,1012.0,https://washingtondc.craigslist.org/nva/apa/d/springfield-2bedroom-renter-rewards/7505106368.html
2022-07-11 18:23, (northern virginia),"Pet-Friendly, Business Center, Spacious Closets",1655,1,697.0,https://washingtondc.craigslist.org/nva/apa/d/falls-church-pet-friendly-business/7504300985.html
