date_time,town,title,price,beds,sqft,url
2022-07-12 15:36, (Edison Park),6714 N. Northwest Hwy Studio apt Available,775,,210.0,https://chicago.craigslist.org/nch/apa/d/chicago-6714-northwest-hwy-studio-apt/7507992578.html
2022-07-12 15:35, (Ukrainian Village),"3 bedroom, 2 and half bath coach house",1900,3,,https://chicago.craigslist.org/chc/apa/d/chicago-bedroom-and-half-bath-coach/7507992132.html
2022-07-12 15:35, (Humboldt Park),Rehabbed 3 Bed 1 Bath; In-Unit Laundry; Pets OK; Parking Available!,2300,3,,https://chicago.craigslist.org/chc/apa/d/chicago-rehabbed-bed-bath-in-unit/7507991991.html
2022-07-12 15:30, (Wrigleyville),"Rehab 3 Bedroom, 2 Bath Wrigleyville, Available: 9/1/2022",3195,3,1200.0,https://chicago.craigslist.org/chc/apa/d/chicago-rehab-bedroom-bath-wrigleyville/7507989395.html
2022-07-12 15:25, (Uptown),FULL AMENITY BUILDING ONE BED + DEN SOUTHERN EXPOSURE,2327,2,,https://chicago.craigslist.org/chc/apa/d/chicago-full-amenity-building-one-bed/7507987341.html
2022-07-12 15:23, (Edgewater),"Spacious Edgewater 1 Bedroom~Big Windows, Hardwood, Rooftop,CTA, Gym!",1650,1,,https://chicago.craigslist.org/chc/apa/d/chicago-spacious-edgewater-bedroombig/7507986513.html
2022-07-12 15:23, (Bucktown),Gut renovated 3 Bed in West Bucktown; In-Unit Laundry; Pets OK; Garage,2450,3,,https://chicago.craigslist.org/chc/apa/d/chicago-gut-renovated-bed-in-west/7507986480.html
2022-07-12 15:21, (Uptown),South Facing Corner 2 bed 2 bath Book Today!,3150,2,,https://chicago.craigslist.org/chc/apa/d/chicago-south-facing-corner-bed-bath/7507985608.html
2022-07-12 15:15, (Logan Square),STEPS FROM HUMBOLDT PARK EASY ACCESS TO PUBLIC TRANSIT W/D IN UNIT,1130,,,https://chicago.craigslist.org/chc/apa/d/chicago-steps-from-humboldt-park-easy/7507982833.html
2022-07-12 15:14, (Streeterville),Loft Style Condo - Amazing Location!!,2500,1,1000.0,https://chicago.craigslist.org/chc/apa/d/chicago-loft-style-condo-amazing/7507981994.html
2022-07-12 15:13, (Wrigleyville),"Big 3 Bedroom,  Wrigleyville, HWF, Great Location, Pets Ok 9/1/2022",2125,3,1100.0,https://chicago.craigslist.org/chc/apa/d/chicago-big-bedroom-wrigleyville-hwf/7507981787.html
2022-07-12 15:13, (Ravenswood),Large Vintage Ravenswood Two Bedroom! Cats OK!,1850,2,,https://chicago.craigslist.org/chc/apa/d/chicago-large-vintage-ravenswood-two/7507981766.html
2022-07-12 15:12, (Bronzeville),"ALL NEW - Gut Rehabbed 3 Bed 2 Bath, Laundry in Unit, Porch, Parking",2150,3,,https://chicago.craigslist.org/chc/apa/d/chicago-all-new-gut-rehabbed-bed-bath/7507981155.html
2022-07-12 15:11, (Edgewater),TOP FLOOR STUDIO W/D IN UNIT BOOK NOW WONT LAST LONG,1210,,,https://chicago.craigslist.org/chc/apa/d/chicago-top-floor-studio-d-in-unit-book/7507980654.html
