date_time,town,title,price,beds,sqft,url
2022-07-12 17:11, (Somerville / East Somerville / Sullivan Square<),"{[[{Affordable Two BR * East Somerville * Not fancy, but clean}]]}",2250,2,,https://boston.craigslist.org/gbs/apa/d/somerville-affordable-two-br-east/7508007815.html
2022-07-12 17:02, (boston/cambridge/brookline),"Beautiful 2 bedroom,  2nd Floor,   Laundry provided MUST SEE",2450,2,,https://boston.craigslist.org/gbs/apa/d/west-medford-beautiful-bedroom-2nd/7508003937.html
2022-07-12 17:02, (Boston),*****JULY/AUGUST PET-FRIENDLY 1BED-SOUTH END CENTRAL AC & W/D IN-UNIT!,3270,1,500.0,https://boston.craigslist.org/gbs/apa/d/boston-july-august-pet-friendly-1bed/7508003908.html
2022-07-12 16:54, (South Lawrence/ Andover Line),2 BEDROOM APARTMENTS AVAILABLE !!,1925,2,700.0,https://boston.craigslist.org/nwb/apa/d/lawrence-bedroom-apartments-available/7507999987.html
2022-07-12 16:52, (East Arlington),Good sized bedrooms-206 Mass ave Arlington- Cats- 2 off st spots,2300,2,900.0,https://boston.craigslist.org/gbs/apa/d/cambridge-good-sized-bedrooms-206-mass/7507999386.html
2022-07-12 16:48, (Allston),*Allston/Cambridge St 4 Bed- Only Half Broker Fee! Avail Sept 1st*,3800,4,,https://boston.craigslist.org/gbs/apa/d/allston-allston-cambridge-st-bed-only/7507997535.html
2022-07-12 16:47, (Andover MA),Andover Beautiful Home 4 Bedroom 2.5 Bath,4200,4,2200.0,https://boston.craigslist.org/nwb/apa/d/andover-andover-beautiful-home-bedroom/7507997409.html
2022-07-12 16:41, (Quincy),Small/cute/two room apartment,1100,1,,https://boston.craigslist.org/sob/apa/d/quincy-small-cute-two-room-apartment/7507994800.html
2022-07-12 16:39, (Brighton),Now or AUG 1: Spacious / Dining Rm / 2 BATHS,2100,2,,https://boston.craigslist.org/gbs/apa/d/brighton-now-or-aug-spacious-dining-rm/7507993627.html
2022-07-12 16:38, (Brighton),Close to BU/BC - Chestnut Hill Ave - Laundry in Build - NO BROKER FEE!,2175,1,,https://boston.craigslist.org/gbs/apa/d/brighton-close-to-bu-bc-chestnut-hill/7507993251.html
2022-07-12 16:34, (boston/cambridge/brookline),*3 Bed - Updated - Washer/Dryer In Unit - Enclosed Porch - Porter Sq*,3700,3,,https://boston.craigslist.org/gbs/apa/d/somerville-bed-updated-washer-dryer-in/7507991270.html
2022-07-12 16:26," (Melrose, MA)","3BR Apt., Utilities Included, in Heart of Melrose, We Love Section 8!",2850,3,850.0,https://boston.craigslist.org/nos/apa/d/melrose-3br-apt-utilities-included-in/7507987511.html
2022-07-12 16:17, (Brighton),Spacious 4 Bed House in Brighton / Brookline - New Kitchen Big Rooms!,4050,4,,https://boston.craigslist.org/gbs/apa/d/brighton-spacious-bed-house-in-brighton/7507983827.html
2022-07-12 16:17, (Newton-West Newton),"Spacious 1 bedroom with parking, laundry, & all utilities included!",2000,1,650.0,https://boston.craigslist.org/gbs/apa/d/west-newton-spacious-bedroom-with/7507983478.html
2022-07-12 16:12, (High Street Hill),===▶ Sunny & Spacious ▶ Dishwasher ▶ Shared Yard ▶ Laundry,1995,1,700.0,https://boston.craigslist.org/gbs/apa/d/brookline-village-sunny-spacious/7507980990.html
2022-07-12 16:09, (boston/cambridge/brookline),**BRAND NEW - Sullivan Square - PET FRIENDLY - Laundry in Unit**,4800,4,,https://boston.craigslist.org/gbs/apa/d/somerville-brand-new-sullivan-square/7507979875.html
2022-07-12 16:03, (Inman Square),★ INMAN SQUARE ★ Near MIT ★ 3 Bdrm,3400,3,,https://boston.craigslist.org/gbs/apa/d/cambridge-inman-square-near-mit-bdrm/7507976797.html
2022-07-12 16:02, (Peabody),Loft living is where it's at! Amazing 1791 sqft loft. Essex Apartments,3530,2,1791.0,https://boston.craigslist.org/nos/apa/d/peabody-loft-living-is-where-its-at/7507976189.html
2022-07-12 16:02, (Brighton),➤Spacious 1 Bed in Brighton! H+HW Included! Full Fee Paid by LL!,2150,1,,https://boston.craigslist.org/gbs/apa/d/brighton-spacious-bed-in-brighton-hhw/7507976029.html
2022-07-12 16:00, (Wayland),Best of 2 Worlds: Boston and a Lake,4000,4,2100.0,https://boston.craigslist.org/bmw/apa/d/natick-best-of-worlds-boston-and-lake/7507975149.html
2022-07-12 15:56, (Brighton),SEPT 1: Nice apt ~ Dishwasher ~ Laundry in Basement,2100,2,,https://boston.craigslist.org/gbs/apa/d/brighton-sept-nice-apt-dishwasher/7507973307.html
2022-07-12 15:48, (Billerica),2 bedroom house in Billerica,2500,2,,https://boston.craigslist.org/nwb/apa/d/nutting-lake-bedroom-house-in-billerica/7507969821.html
2022-07-12 15:46, (Brookline Village),➤Massive 5 Bed by Brookline Village! Front/Rear Decks! Ava. 9/1!,4650,5,,https://boston.craigslist.org/gbs/apa/d/brookline-village-massive-bed-by/7507968607.html
2022-07-12 15:41, (boston/cambridge/brookline),★ NEWLY RENOVATED ★ Somerville 4 Bdrm ★ Close to Harvard,4200,4,,https://boston.craigslist.org/gbs/apa/d/somerville-newly-renovated-somerville/7507966208.html
2022-07-12 15:34, (Brighton),"*NO FEE* Large August Allston Studio, HEAT/HW INC, Train, Laundry!!",1725,,,https://boston.craigslist.org/gbs/apa/d/brookline-no-fee-large-august-allston/7507963191.html
2022-07-12 15:33, (Somerville),"2 rooms available in 3bed, 1bath apt starting Aug. 1",1100,3,,https://boston.craigslist.org/gbs/apa/d/somerville-rooms-available-in-3bed/7507962679.html
2022-07-12 15:31, (Allston),Luxury 4 Bed - Harvard Business School - Trader Joes - Boston Landing,5000,4,,https://boston.craigslist.org/gbs/apa/d/new-town-luxury-bed-harvard-business/7507961295.html
